answer,distance,model,run
N,30,gemini-2.5-flash,19
N,30,gemini-2.5-flash,20
N,30,gemini-2.5-flash,21
N,30,gemini-2.5-flash,22
N,30,gemini-2.5-flash,23
N,30,gemini-2.5-flash,24
N,30,gemini-2.5-flash,25
N,30,gemini-2.5-flash,26
N,30,gemini-2.5-flash,27
N,30,gemini-2.5-flash,28
N,30,gemini-2.5-flash,29
N,32,gemini-2.5-flash,0
N,32,gemini-2.5-flash,1
N,32,gemini-2.5-flash,2
N,32,gemini-2.5-flash,3
N,32,gemini-2.5-flash,4
N,32,gemini-2.5-flash,5
N,32,gemini-2.5-flash,6
N,32,gemini-2.5-flash,7
N,32,gemini-2.5-flash,8
N,32,gemini-2.5-flash,9
N,32,gemini-2.5-flash,10
N,32,gemini-2.5-flash,11
N,32,gemini-2.5-flash,12
N,32,gemini-2.5-flash,13
N,32,gemini-2.5-flash,14
N,32,gemini-2.5-flash,15
N,32,gemini-2.5-flash,16
N,32,gemini-2.5-flash,17
N,32,gemini-2.5-flash,18
N,32,gemini-2.5-flash,19
N,32,gemini-2.5-flash,20
I cannot determine whether,32,gemini-2.5-flash,21
N,32,gemini-2.5-flash,22
N,32,gemini-2.5-flash,23
N,32,gemini-2.5-flash,24
N,32,gemini-2.5-flash,25
N,32,gemini-2.5-flash,26
N,32,gemini-2.5-flash,27
N,32,gemini-2.5-flash,28
N,32,gemini-2.5-flash,29
N,34,gemini-2.5-flash,0
N,34,gemini-2.5-flash,1
N,34,gemini-2.5-flash,2
N,34,gemini-2.5-flash,3
N,34,gemini-2.5-flash,4
N,34,gemini-2.5-flash,5
N,34,gemini-2.5-flash,6
N,34,gemini-2.5-flash,7
N,34,gemini-2.5-flash,8
N,34,gemini-2.5-flash,9
N,34,gemini-2.5-flash,10
N,34,gemini-2.5-flash,11
N,34,gemini-2.5-flash,12
N,34,gemini-2.5-flash,13
N,34,gemini-2.5-flash,14
N,34,gemini-2.5-flash,15
N,34,gemini-2.5-flash,16
N,34,gemini-2.5-flash,17
N,34,gemini-2.5-flash,18
N,34,gemini-2.5-flash,19
N,34,gemini-2.5-flash,20
N,34,gemini-2.5-flash,21
N,34,gemini-2.5-flash,22
N,34,gemini-2.5-flash,23
N,34,gemini-2.5-flash,24
N,34,gemini-2.5-flash,25
N,34,gemini-2.5-flash,26
N,34,gemini-2.5-flash,27
N,34,gemini-2.5-flash,28
N,34,gemini-2.5-flash,29
N,36,gemini-2.5-flash,0
N,36,gemini-2.5-flash,1
N,36,gemini-2.5-flash,2
N,36,gemini-2.5-flash,3
N,36,gemini-2.5-flash,4
N,36,gemini-2.5-flash,5
N,36,gemini-2.5-flash,6
N,36,gemini-2.5-flash,7
N,36,gemini-2.5-flash,8
N,36,gemini-2.5-flash,9
N,36,gemini-2.5-flash,10
N,36,gemini-2.5-flash,11
N,36,gemini-2.5-flash,12
N,36,gemini-2.5-flash,13
N,36,gemini-2.5-flash,14
N,36,gemini-2.5-flash,15
N,36,gemini-2.5-flash,16
N,36,gemini-2.5-flash,17
N,36,gemini-2.5-flash,18
N,36,gemini-2.5-flash,19
N,36,gemini-2.5-flash,20
N,36,gemini-2.5-flash,21
N,36,gemini-2.5-flash,22
N,36,gemini-2.5-flash,23
N,36,gemini-2.5-flash,24
N,36,gemini-2.5-flash,25
N,36,gemini-2.5-flash,26
N,36,gemini-2.5-flash,27
N,36,gemini-2.5-flash,28
N,36,gemini-2.5-flash,29
N,38,gemini-2.5-flash,0
N,38,gemini-2.5-flash,1
N,38,gemini-2.5-flash,2
N,38,gemini-2.5-flash,3
N,38,gemini-2.5-flash,4
N,38,gemini-2.5-flash,5
N,38,gemini-2.5-flash,6
N,38,gemini-2.5-flash,7
N,38,gemini-2.5-flash,8
N,38,gemini-2.5-flash,9
N,38,gemini-2.5-flash,10
N,38,gemini-2.5-flash,11
N,38,gemini-2.5-flash,12
N,38,gemini-2.5-flash,13
N,38,gemini-2.5-flash,14
N,38,gemini-2.5-flash,15
N,38,gemini-2.5-flash,16
N,38,gemini-2.5-flash,17
N,38,gemini-2.5-flash,18
N,38,gemini-2.5-flash,19
N,38,gemini-2.5-flash,20
N,38,gemini-2.5-flash,21
N,38,gemini-2.5-flash,22
N,38,gemini-2.5-flash,23
N,38,gemini-2.5-flash,24
N,38,gemini-2.5-flash,25
N,38,gemini-2.5-flash,26
N,38,gemini-2.5-flash,27
N,38,gemini-2.5-flash,28
N,38,gemini-2.5-flash,29
N,40,gemini-2.5-flash,0
N,40,gemini-2.5-flash,1
N,40,gemini-2.5-flash,2
N,40,gemini-2.5-flash,3
N,40,gemini-2.5-flash,4
N,40,gemini-2.5-flash,5
N,40,gemini-2.5-flash,6
N,40,gemini-2.5-flash,7
N,40,gemini-2.5-flash,8
N,40,gemini-2.5-flash,9
N,40,gemini-2.5-flash,10
N,40,gemini-2.5-flash,11
N,40,gemini-2.5-flash,12
N,40,gemini-2.5-flash,13
N,40,gemini-2.5-flash,14
N,40,gemini-2.5-flash,15
N,40,gemini-2.5-flash,16
N,40,gemini-2.5-flash,17
N,40,gemini-2.5-flash,18
N,40,gemini-2.5-flash,19
N,40,gemini-2.5-flash,20
N,40,gemini-2.5-flash,21
N,40,gemini-2.5-flash,22
N,40,gemini-2.5-flash,23
N,40,gemini-2.5-flash,24
N,40,gemini-2.5-flash,25
N,40,gemini-2.5-flash,26
N,40,gemini-2.5-flash,27
N,40,gemini-2.5-flash,28
N,40,gemini-2.5-flash,29
N,42,gemini-2.5-flash,0
N,42,gemini-2.5-flash,1
N,42,gemini-2.5-flash,2
N,42,gemini-2.5-flash,3
N,42,gemini-2.5-flash,4
N,42,gemini-2.5-flash,5
N,42,gemini-2.5-flash,6
N,42,gemini-2.5-flash,7
N,42,gemini-2.5-flash,8
N,42,gemini-2.5-flash,9
N,42,gemini-2.5-flash,10
N,42,gemini-2.5-flash,11
N,42,gemini-2.5-flash,12
N,42,gemini-2.5-flash,13
N,42,gemini-2.5-flash,14
N,42,gemini-2.5-flash,15
N,42,gemini-2.5-flash,16
N,42,gemini-2.5-flash,17
N,42,gemini-2.5-flash,18
N,42,gemini-2.5-flash,19
N,42,gemini-2.5-flash,20
N,42,gemini-2.5-flash,21
N,42,gemini-2.5-flash,22
I am unable to,42,gemini-2.5-flash,23
N,42,gemini-2.5-flash,24
N,42,gemini-2.5-flash,25
N,42,gemini-2.5-flash,26
N,42,gemini-2.5-flash,27
N,42,gemini-2.5-flash,28
N,42,gemini-2.5-flash,29
N,44,gemini-2.5-flash,0
N,44,gemini-2.5-flash,1
N,44,gemini-2.5-flash,2
N,44,gemini-2.5-flash,3
N,44,gemini-2.5-flash,4
N,44,gemini-2.5-flash,5
N,44,gemini-2.5-flash,6
N,44,gemini-2.5-flash,7
N,44,gemini-2.5-flash,8
N,44,gemini-2.5-flash,9
N,44,gemini-2.5-flash,10
N,44,gemini-2.5-flash,11
N,44,gemini-2.5-flash,12
N,44,gemini-2.5-flash,13
N,44,gemini-2.5-flash,14
N,44,gemini-2.5-flash,15
N,44,gemini-2.5-flash,16
N,44,gemini-2.5-flash,17
N,44,gemini-2.5-flash,18
N,44,gemini-2.5-flash,19
N,44,gemini-2.5-flash,20
N,44,gemini-2.5-flash,21
N,44,gemini-2.5-flash,22
N,44,gemini-2.5-flash,23
N,44,gemini-2.5-flash,24
N,44,gemini-2.5-flash,25
N,44,gemini-2.5-flash,26
N,44,gemini-2.5-flash,27
N,44,gemini-2.5-flash,28
N,44,gemini-2.5-flash,29
N,46,gemini-2.5-flash,0
N,46,gemini-2.5-flash,1
N,46,gemini-2.5-flash,2
N,46,gemini-2.5-flash,3
N,46,gemini-2.5-flash,4
N,46,gemini-2.5-flash,5
N,46,gemini-2.5-flash,6
N,46,gemini-2.5-flash,7
N,46,gemini-2.5-flash,8
N,46,gemini-2.5-flash,9
N,46,gemini-2.5-flash,10
N,46,gemini-2.5-flash,11
N,46,gemini-2.5-flash,12
N,46,gemini-2.5-flash,13
N,46,gemini-2.5-flash,14
N,46,gemini-2.5-flash,15
N,46,gemini-2.5-flash,16
N,46,gemini-2.5-flash,17
N,46,gemini-2.5-flash,18
N,46,gemini-2.5-flash,19
N,46,gemini-2.5-flash,20
N,46,gemini-2.5-flash,21
N,46,gemini-2.5-flash,22
N,46,gemini-2.5-flash,23
N,46,gemini-2.5-flash,24
N,46,gemini-2.5-flash,25
N,46,gemini-2.5-flash,26
N,46,gemini-2.5-flash,27
N,46,gemini-2.5-flash,28
N,46,gemini-2.5-flash,29
N,48,gemini-2.5-flash,0
N,48,gemini-2.5-flash,1
N,48,gemini-2.5-flash,2
N,48,gemini-2.5-flash,3
N,48,gemini-2.5-flash,4
N,48,gemini-2.5-flash,5
N,48,gemini-2.5-flash,6
N,48,gemini-2.5-flash,7
N,48,gemini-2.5-flash,8
I cannot,48,gemini-2.5-flash,9
N,48,gemini-2.5-flash,10
N,48,gemini-2.5-flash,11
N,48,gemini-2.5-flash,12
N,48,gemini-2.5-flash,13
N,48,gemini-2.5-flash,14
N,48,gemini-2.5-flash,15
N,48,gemini-2.5-flash,16
N,48,gemini-2.5-flash,17
N,48,gemini-2.5-flash,18
N,48,gemini-2.5-flash,19
N,48,gemini-2.5-flash,20
N,48,gemini-2.5-flash,21
N,48,gemini-2.5-flash,22
N,48,gemini-2.5-flash,23
N,48,gemini-2.5-flash,24
N,48,gemini-2.5-flash,25
N,48,gemini-2.5-flash,26
N,48,gemini-2.5-flash,27
N,48,gemini-2.5-flash,28
N,48,gemini-2.5-flash,29
N,50,gemini-2.5-flash,0
N,50,gemini-2.5-flash,1
N,50,gemini-2.5-flash,2
N,50,gemini-2.5-flash,3
N,50,gemini-2.5-flash,4
N,50,gemini-2.5-flash,5
N,50,gemini-2.5-flash,6
N,50,gemini-2.5-flash,7
Y,50,gemini-2.5-flash,8
N,50,gemini-2.5-flash,9
N,50,gemini-2.5-flash,10
N,50,gemini-2.5-flash,11
N,50,gemini-2.5-flash,12
N,50,gemini-2.5-flash,13
N,50,gemini-2.5-flash,14
N,50,gemini-2.5-flash,15
N,50,gemini-2.5-flash,16
Y,50,gemini-2.5-flash,17
N,50,gemini-2.5-flash,18
N,50,gemini-2.5-flash,19
N,50,gemini-2.5-flash,20
N,50,gemini-2.5-flash,21
N,50,gemini-2.5-flash,22
Y,50,gemini-2.5-flash,23
N,50,gemini-2.5-flash,24
N,50,gemini-2.5-flash,25
N,50,gemini-2.5-flash,26
N,50,gemini-2.5-flash,27
N,50,gemini-2.5-flash,28
N,50,gemini-2.5-flash,29
